split,path,label_idx,label,kmeans_cluster,gmm_cluster,main_cluster,dim1,dim2
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/mamhua.jpg,6,cartoon,1,0,1,-2.0334723,3.405628
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/manhua2.jpg,6,cartoon,6,5,6,-1.4888986,3.827297
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/personal11.jpg,6,cartoon,7,3,7,-0.61548716,1.8543386
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/popb100916.jpg,6,cartoon,6,5,6,-1.3511733,4.007985
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/scene_.jpg,6,cartoon,0,5,0,-2.9266472,2.5433285
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/school_hair_cartoon.jpg,6,cartoon,3,4,3,-2.1511393,3.2663908
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/sfondocolombacartoonsandmovies.jpg,6,cartoon,1,0,1,-1.8178067,3.52882
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/simpsonsintronew.jpg,6,cartoon,1,5,1,0.5816016,3.0097158
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/southparkboys_medium.jpg,6,cartoon,3,3,3,2.8519437,0.22520763
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/stock-vector-cartoon-street-in-winter-40035562.jpg,6,cartoon,1,5,1,-0.7367932,2.2051423
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/street_57895.jpg,6,cartoon,1,0,1,-1.3989283,2.277625
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/trees.jpg,6,cartoon,1,5,1,0.7336969,2.7902596
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/unnamed.jpg,6,cartoon,7,4,7,3.0200992,1.1822057
train,/content/bostongene_project/image_classification_project/data/processed/train/cartoon/we-without-wings-under-the-innocent-sky.jpg,6,cartoon,4,6,4,2.3579345,1.8244268
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/000102.jpg,7,photo,4,6,4,2.1940925,2.1034513
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/000169.jpg,7,photo,4,5,4,0.3304332,2.9973524
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/000209.jpg,7,photo,4,3,4,1.9695582,1.2860103
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/000329.jpg,7,photo,3,4,3,2.8684354,1.2114207
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/000545.jpg,7,photo,7,3,7,0.63436484,-0.1215422
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/000656.jpg,7,photo,7,2,7,-0.57790667,1.9083891
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/000764.jpg,7,photo,5,1,5,2.658655,-0.22118725
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/000917.jpg,7,photo,2,7,2,0.597826,-0.13926053
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/001182.jpg,7,photo,5,3,5,2.63328,0.20263529
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/001209.jpg,7,photo,7,6,7,1.1518149,1.4313717
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/001225.jpg,7,photo,5,1,5,2.6953225,-0.75070775
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/001418.jpg,7,photo,7,3,7,0.032299057,1.0689987
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/001466.jpg,7,photo,2,2,2,-0.30286846,1.1914798
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/001524.jpg,7,photo,4,6,4,1.643793,2.4013166
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/001675.jpg,7,photo,5,3,5,2.2674189,-0.8987432
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/001807.jpg,7,photo,7,2,7,-0.022278862,2.2405026
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/001954.jpg,7,photo,3,1,3,2.7725117,1.1460651
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/002340.jpg,7,photo,4,6,4,1.2680199,2.260309
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/002598.jpg,7,photo,1,0,1,-1.7200589,3.0480218
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/002732.jpg,7,photo,7,3,7,2.795558,-0.41853756
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/002798.jpg,7,photo,7,3,7,2.4557743,0.2943965
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/002880.jpg,7,photo,7,2,7,-0.2515279,1.7230102
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/003005.jpg,7,photo,4,6,4,2.1817818,1.4988805
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/003088.jpg,7,photo,3,1,3,3.8337293,-0.44853157
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/003336.jpg,7,photo,7,3,7,2.2149422,0.27110344
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/003351.jpg,7,photo,2,7,2,-0.586006,1.1294872
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/003586.jpg,7,photo,5,7,5,1.8297682,0.9346643
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/003748.jpg,7,photo,2,3,2,1.3836015,-0.12406128
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/003793.jpg,7,photo,2,3,2,1.1423056,-0.6094982
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/003796.jpg,7,photo,1,5,1,1.2915895,1.7347885
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/003844.jpg,7,photo,3,1,3,3.802735,-0.5443593
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/003849.jpg,7,photo,3,4,3,4.3954105,0.14285907
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/003879.jpg,7,photo,6,5,6,-1.090105,3.98758
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/003913.jpg,7,photo,7,3,7,2.3384452,0.37221345
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/004194.jpg,7,photo,7,3,7,0.5643773,1.1244253
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/004232.jpg,7,photo,7,2,7,0.44368294,1.4137844
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/004279.jpg,7,photo,2,3,2,2.300792,-1.3413577
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/004325.jpg,7,photo,4,6,4,0.17454432,-1.3833528
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/004354.jpg,7,photo,3,4,3,4.7611117,0.86374635
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/004430.jpg,7,photo,6,5,6,0.6276662,2.72207
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/004432.jpg,7,photo,5,1,5,2.978787,-1.1624858
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/004463.jpg,7,photo,4,6,4,2.3429885,2.2067645
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/004527.jpg,7,photo,4,6,4,2.5734353,1.590491
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/004597.jpg,7,photo,4,6,4,1.5552003,2.536838
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/004754.jpg,7,photo,4,3,4,0.08946669,-1.1882902
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/004816.jpg,7,photo,2,2,2,-0.652045,0.69751847
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/004836.jpg,7,photo,4,6,4,1.6074154,2.5563745
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/005016.jpg,7,photo,4,6,4,1.8632056,2.912404
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/005054.jpg,7,photo,3,1,3,3.698469,-0.6822608
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/005110.jpg,7,photo,4,4,4,2.0877852,2.2938986
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/005177.jpg,7,photo,2,7,2,0.63116115,0.277907
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/005391.jpg,7,photo,4,6,4,1.8640596,2.358663
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/005433.jpg,7,photo,5,1,5,2.516111,0.5187246
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/005531.jpg,7,photo,7,3,7,-0.23880133,-0.88954645
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/005605.jpg,7,photo,5,1,5,2.5068715,1.5285109
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/005630.jpg,7,photo,1,4,1,1.973377,2.4529219
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/005783.jpg,7,photo,7,3,7,-0.057899304,2.620557
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/005819.jpg,7,photo,7,3,7,0.21005568,1.9779058
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/005873.jpg,7,photo,5,3,5,-0.10004759,-1.481525
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/006001.jpg,7,photo,4,6,4,1.779493,2.6725557
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/006323.jpg,7,photo,5,1,5,2.7545297,1.1132467
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/006417.jpg,7,photo,4,6,4,1.8981783,2.291177
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/006468.jpg,7,photo,4,6,4,1.4603684,2.1381922
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/006512.jpg,7,photo,7,3,7,1.0943507,1.3305786
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/006569.jpg,7,photo,7,6,7,1.6360499,2.6222775
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/006695.jpg,7,photo,4,6,4,1.8905,2.2749944
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/006768.jpg,7,photo,4,7,4,-0.43671778,-0.9009913
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/006769.jpg,7,photo,3,4,3,4.8546824,1.1586661
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/006931.jpg,7,photo,4,3,4,-0.09097208,-1.4287136
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/007117.jpg,7,photo,4,6,4,1.6792128,2.3841088
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/007296.jpg,7,photo,7,3,7,2.2196422,0.07070478
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/007526.jpg,7,photo,4,6,4,-0.13985981,-1.4112593
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/007742.jpg,7,photo,4,6,4,1.8806527,2.6435854
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/007921.jpg,7,photo,4,6,4,1.6631683,2.9450622
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/007974.jpg,7,photo,4,4,4,1.8714961,1.1833125
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/008057.jpg,7,photo,4,2,4,0.57085586,2.3493676
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/008122.jpg,7,photo,4,3,4,2.5768964,-1.0032383
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/008140.jpg,7,photo,2,7,2,-1.2279836,0.87900484
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/008174.jpg,7,photo,5,7,5,0.89506745,0.52935237
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/008409.jpg,7,photo,2,7,2,-0.9739791,0.23916519
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/008612.jpg,7,photo,7,2,7,0.915884,2.3494577
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/008655.jpg,7,photo,4,6,4,-0.07948021,-1.4373691
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/008738.jpg,7,photo,3,1,3,3.74738,-0.4045167
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/008814.jpg,7,photo,5,1,5,2.0790012,2.637814
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/008843.jpg,7,photo,5,1,5,2.032021,0.90613604
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/008890.jpg,7,photo,2,7,2,-1.1872703,0.4653106
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/008967.jpg,7,photo,4,4,4,2.6298862,1.3956134
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/009029.jpg,7,photo,7,2,7,-0.55695367,2.1573243
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/009200.jpg,7,photo,4,6,4,2.167045,1.63596
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/009295.jpg,7,photo,3,4,3,2.4456222,0.5164153
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/009354.jpg,7,photo,7,2,7,-0.23963694,-0.54008377
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/009439.jpg,7,photo,5,1,5,3.6560118,-0.15752913
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/009562.jpg,7,photo,3,1,3,3.4348989,-0.79472446
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/009845.jpg,7,photo,7,2,7,-0.2426589,2.6371477
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/009868.jpg,7,photo,4,4,4,0.42847538,-1.4637318
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/009881.jpg,7,photo,3,1,3,3.0121007,-0.26467258
train,/content/bostongene_project/image_classification_project/data/processed/train/photo/009882.jpg,7,photo,3,3,3,2.6930299,0.22627372
val,/content/bostongene_project/image_classification_project/data/processed/val/ArtDeco/bernardo-marques_antonio-ferro-mundo-novo-capa.jpg,0,ArtDeco,0,5,0,-3.0515525,2.5103881
val,/content/bostongene_project/image_classification_project/data/processed/val/ArtDeco/erte_bon-soir.jpg,0,ArtDeco,1,0,1,-2.136648,3.251485
val,/content/bostongene_project/image_classification_project/data/processed/val/ArtDeco/erte_costume-design-9.jpg,0,ArtDeco,1,0,1,-2.2197342,3.2800071
