split,path,label_idx,label,kmeans_cluster,gmm_cluster,main_cluster,dim1,dim2,pca_denoised_cluster,final_cluster,pca_umap_dim1,pca_umap_dim2
train,/content/bostongene_project/image_classification_project/data/processed/train/Naturalism/richard-friese_zwei-antilopen-1882.jpg,4,Naturalism,4,6,4,1.5421859,2.0527906,6,6,1.7755448,1.9934826
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/antoine-pesne_self-portrait-with-daughters-1754.jpg,5,Rococo,5,1,5,3.3541603,-0.5755885,7,7,5.06963,0.6153819
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/antoine-watteau_the-flautist.jpg,5,Rococo,2,7,2,1.424703,0.601569,0,0,3.3059173,1.0717338
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/antoine-watteau_the-foursome.jpg,5,Rococo,5,1,5,3.3048546,-0.5584551,7,7,5.733384,0.38970765
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/bernardo-bellotto_dresden-the-ruins-of-the-pirnaische-vorstadt-1763.jpg,5,Rococo,4,6,4,2.1726396,1.8527528,6,6,3.270367,2.2433124
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/bernardo-bellotto_the-moat-of-the-zwinger-in-dresden.jpg,5,Rococo,4,6,4,2.6203036,1.6946393,6,6,3.3741188,2.3085957
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/canaletto_the-river-thames-with-st-paul-s-cathedral-on-lord-mayor-s-day.jpg,5,Rococo,7,2,7,1.3812209,2.7140524,7,7,0.24349357,-1.1074793
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/canaletto_westminster-bridge-from-the-north-on-lord-mayor-s-day-1746.jpg,5,Rococo,4,6,4,1.46075,2.7071407,6,6,1.4389597,2.6310172
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/carl-ludwig-johann-christineck_portrait-of-daria-aleksandrovna-troubetskaya.jpg,5,Rococo,3,1,3,3.2094774,-0.96542376,5,5,5.814743,-0.48353696
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/carl-ludwig-johann-christineck_portrait-of-semen-ivanovich-mordvinov-as-chevalier-of-the-order-of-st-andrew-1771.jpg,5,Rococo,5,1,5,3.209862,-0.3580569,7,7,5.421994,0.6940433
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/dmitry-levitzky_ivan-ribotpierre.jpg,5,Rococo,5,1,5,3.043567,-0.51039296,7,7,5.6095667,0.38686368
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/dmitry-levitzky_portrait-of-anna-davia-d-avia-bernucci-1782.jpg,5,Rococo,5,1,5,2.691731,-1.0230939,7,7,4.8629413,-0.38559705
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/dmitry-levitzky_portrait-of-countess-n-f-vorontsova.jpg,5,Rococo,5,1,5,3.1883085,-0.94156617,7,7,4.735102,0.58323133
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/dmitry-levitzky_prince-mikhail-shcherbatov-1781.jpg,5,Rococo,5,1,5,3.4346611,-0.315973,7,7,6.247231,0.68320173
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/francisco-bayeu-y-subias_retrato-de-sebastiana-merclein-su-mujer-1786.jpg,5,Rococo,5,1,5,2.7560716,-0.9459523,7,7,4.6808233,-0.7660407
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_albert-edward-prince-of-wales.jpg,5,Rococo,2,5,2,-1.4144258,0.87410456,7,7,0.91478026,2.0971127
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_alexandra-iosifovna-grand-duchess-of-russia-princess-alexandra-of-altenburg.jpg,5,Rococo,5,1,5,2.7617304,-0.8137606,7,7,3.994337,0.5175806
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_anna-dollfus-baronness-de-bourgoing.jpg,5,Rococo,0,5,0,-3.9187646,2.6916206,3,3,0.120805345,5.02076
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_countess-alexander-nikolaevitch-lamsdorff.jpg,5,Rococo,3,1,3,3.1814778,-0.8557355,7,7,5.3849773,-0.3726408
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_elizabeth-empress-of-austria-1865.jpg,5,Rococo,2,3,2,2.3125472,-0.9812508,7,7,4.054987,-0.18529788
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_emperor-don-maximiliano-i-of-mexico.jpg,5,Rococo,5,1,5,2.4396152,0.01807216,7,7,5.214401,0.7451437
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_empress-elisabeth-of-austria-in-dancing-dress.jpg,5,Rococo,2,3,2,2.5684035,-1.2628103,7,7,4.3363056,-0.66873825
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_empress-eugenie-1.jpg,5,Rococo,2,3,2,2.4802043,-1.289012,7,7,4.1828265,-0.58949775
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_italian-woman-with-child.jpg,5,Rococo,7,3,7,-0.17939399,2.1341722,7,7,0.47823828,-0.882886
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_pincess-clothilde-von-saxen-coburg.jpg,5,Rococo,2,5,2,-1.3510379,1.1669308,7,7,0.47574452,2.6049411
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-a-lady-1.jpg,5,Rococo,0,5,0,-3.929677,2.7265165,3,3,0.23384137,5.0872726
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-charlotte-of-belgium-1.jpg,5,Rococo,2,3,2,2.36194,-1.2349491,7,7,4.2030954,-0.56870073
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-countess-olga-shuvalova.jpg,5,Rococo,7,3,7,2.737344,-0.5793196,7,7,4.113638,-1.2802761
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-francisca-caroline-de-braganca-1844.jpg,5,Rococo,5,1,5,1.7486151,-0.6687185,7,7,4.7820296,1.3405151
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-francisca-caroline-gonzaga-de-bragan-a-princesse-de-joinville.jpg,5,Rococo,4,7,4,-0.032851353,-0.15396121,0,0,2.0417328,-1.0430694
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-infanta-luisa-fernanda-of-spain-duchess-of-montpesier.jpg,5,Rococo,4,7,4,0.5420847,-1.0020779,6,6,2.0771062,-1.1972195
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-lady-middleton-1863.jpg,5,Rococo,3,1,3,3.5731983,-0.68787456,5,5,6.4369607,0.45089865
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-madame-rimsky-korsakov-varvara-dmitrievna-mergassov-1864.jpg,5,Rococo,5,1,5,3.0330887,-1.1207297,7,7,5.5524726,-0.624359
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-princess-of-baden-1856.jpg,5,Rococo,2,2,2,-0.125812,0.33508924,0,0,1.2804812,0.17844963
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-queen-sophie-of-netherlands-born-sophie-of-w-rttemberg-1863.jpg,5,Rococo,5,1,5,-0.16558024,-1.2689977,5,5,5.515874,1.3791345
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-sophia-alexandrovna-radziwi.jpg,5,Rococo,0,5,0,-3.931661,2.7055957,3,3,0.13760942,4.993587
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_portrait-of-victoria-princess-royal.jpg,5,Rococo,0,5,0,-3.9030864,2.6467104,3,3,0.16479799,5.02339
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_princess-mathilde-bonaparte.jpg,5,Rococo,5,1,5,2.5496323,-0.8247717,7,7,4.2666044,-0.36804742
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_princess-tatiana-yussupova.jpg,5,Rococo,5,1,5,3.0965924,-0.946025,7,7,5.6269093,-0.52886677
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_the-daughters-of-queen-victoria-and-prince-albert.jpg,5,Rococo,3,4,3,2.8874676,-0.7814879,5,5,5.1083984,-0.5577708
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_the-empress-eugenie-holding-louis-napoleon-the-prince-imperial-on-her-knees.jpg,5,Rococo,5,1,5,2.505521,-1.0580188,7,7,4.4792166,1.0983847
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/franz-xaver-winterhalter_victoria-princess-royal-1842.jpg,5,Rococo,3,1,3,3.5549366,-0.68902344,5,5,5.6155434,-0.2703029
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/fyodor-rokotov_portrait-of-v-a-obreskova.jpg,5,Rococo,5,1,5,2.6253314,-1.0844554,7,7,4.583775,-0.69834274
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/george-morland_a-visit-to-the-boarding-school-1788.jpg,5,Rococo,2,7,2,1.8167468,0.28993645,0,0,3.83932,0.46981633
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/george-morland_the-piggery-1791.jpg,5,Rococo,2,7,2,1.6491466,0.27172938,0,0,3.410481,-0.1687677
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/george-morland_two-horses-in-the-snow.jpg,5,Rococo,5,7,5,1.0766982,0.09739586,7,7,3.2502477,-0.5237845
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/giovanni-battista-tiepolo_apollo-and-daphne-1744.jpg,5,Rococo,3,1,3,3.7797186,-0.2956913,5,5,5.787442,1.2705252
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/giovanni-battista-tiepolo_the-flight-to-egypt.jpg,5,Rococo,4,3,4,2.441242,0.09637746,0,0,3.927311,1.7164398
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/giovanni-domenico-tiepolo_head-of-a-scholar.jpg,5,Rococo,3,1,3,3.104103,-0.58711034,5,5,5.7898145,-0.23280737
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-oudry_cassowary-1746.jpg,5,Rococo,4,6,4,-0.24476366,-1.325857,6,6,1.8219109,2.6636176
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-oudry_clara-the-rhinoceros-1749.jpg,5,Rococo,5,1,5,2.184345,1.9738668,6,6,4.129553,1.5370466
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-oudry_dog-guarding-dead-game-1753.jpg,5,Rococo,5,7,5,1.518565,0.4995165,0,0,2.1920726,-0.7870277
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-oudry_still-life-with-hare-duck-loaf-of-bread-cheese-and-flasks-of-wine-1742.jpg,5,Rococo,0,5,0,-3.2053506,2.5831578,3,3,-0.36919245,4.363693
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_a-green-neck-duck-with-a-seville-orange.jpg,5,Rococo,5,1,5,2.493601,-0.25860846,0,0,4.5001593,0.46668944
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_jar-of-apricots-1758.jpg,5,Rococo,0,5,0,-3.902915,2.7278254,3,3,0.21574314,5.0409956
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_still-life-fast-day-menu-1731.jpg,5,Rococo,2,7,2,0.5626982,0.33090293,7,7,2.6674275,-0.10624724
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_still-life-flowers-in-a-vase-1763.jpg,5,Rococo,2,7,2,1.7396406,-1.0336827,0,0,2.5652604,0.0796596
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_still-life-with-brioche-1763.jpg,5,Rococo,5,1,5,1.7104799,-0.49544805,7,7,4.252916,0.27424648
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_still-life-with-copper-cauldron-and-eggs.jpg,5,Rococo,4,7,4,1.6468453,1.1463492,6,6,3.3362517,1.3197514
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_still-life-with-dead-pheasant-and-hunting-bag-1760.jpg,5,Rococo,5,7,5,0.7296648,-1.2212502,0,0,3.7950733,1.1288718
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_still-life-with-porcelain-teapot-1763.jpg,5,Rococo,2,7,2,0.1498572,0.5589069,0,0,1.3156595,-0.021353064
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-baptiste-simeon-chardin_strawberry-basket-canasta-de-fresas.jpg,5,Rococo,2,7,2,1.8228604,-0.5115994,7,7,3.9167428,0.41655266
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/jean-honore-fragonard_burn-my-shirt.jpg,5,Rococo,7,2,7,0.84092903,1.906513,6,6,0.7791923,-0.45789126
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/joshua-reynolds_anne-dashwood-detail.jpg,5,Rococo,4,3,4,-0.11693131,-0.8311229,6,6,2.4710486,1.6664815
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/joshua-reynolds_gertrude-duchess-of-bedford.jpg,5,Rococo,3,1,3,3.5761914,-0.6309039,5,5,6.4129505,0.08446637
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/joshua-reynolds_samuel-johnson-1757.jpg,5,Rococo,3,1,3,3.6584983,-0.2943773,5,5,6.09802,0.96322817
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/joshua-reynolds_the-ladies-waldegrave-1780.jpg,5,Rococo,5,3,5,1.6324128,-0.90381575,7,7,4.6377153,-0.45417193
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/maurice-quentin-de-la-tour_francois-louis-veron-forbonnais-of-duverger-economist.jpg,5,Rococo,3,4,3,0.47933447,-1.484745,5,5,3.5613189,1.0748749
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/maurice-quentin-de-la-tour_studies-of-men-s-hands.jpg,5,Rococo,7,2,7,0.13546325,1.3671622,7,7,-0.4125277,-1.1063149
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/pietro-longhi_fall-of-the-giants-1734-1.jpg,5,Rococo,7,3,7,2.5495508,-0.99683803,7,7,2.70531,-0.44090903
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/pietro-longhi_the-parlour.jpg,5,Rococo,2,7,2,0.2385847,0.4776008,7,7,2.5463164,-0.059290923
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/pietro-longhi_the-tailor.jpg,5,Rococo,5,1,5,2.6972482,-0.9354146,7,7,4.6451683,0.5730013
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/thomas-gainsborough_forest-landsape-with-mountain.jpg,5,Rococo,5,1,5,3.0485198,0.13038495,7,7,5.5816183,0.902658
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/thomas-gainsborough_landscape-with-cattle.jpg,5,Rococo,4,6,4,2.3089287,2.1514788,6,6,3.39841,2.1641767
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/thomas-gainsborough_landscape-with-sandpit.jpg,5,Rococo,4,6,4,1.8118683,1.6525655,6,6,0.76375806,-0.045637462
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/thomas-gainsborough_portrait-of-john-russell-4th-duke-of-bedford.jpg,5,Rococo,3,1,3,3.8208714,-0.599365,5,5,6.7691183,0.5754687
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/thomas-gainsborough_study-of-willows.jpg,5,Rococo,6,5,6,-0.47338423,4.1082263,1,1,-2.1173382,2.3492413
train,/content/bostongene_project/image_classification_project/data/processed/train/Rococo/thomas-gainsborough_the-charterhouse-london-1748.jpg,5,Rococo,0,5,0,-3.794457,2.7460454,5,5,-0.06784557,3.1282418
